slice_size,avg_time_s,peak_memory_mb
100000,0.47920320732616045,3.5127712885538735
250000,1.0521185753314057,8.841683387756348
500000,2.1188681533385534,17.74312686920166
750000,3.2021025016680746,27.020230293273926
1000000,4.246110861335183,35.60143756866455
