slice_size,avg_time_s,peak_memory_mb
100000,0.010346511665071981,0.09552478790283203
250000,0.02619876132909364,0.23926162719726562
500000,0.05150953166594263,0.4802255630493164
750000,0.07728374166860401,0.7186670303344727
1000000,0.10268002233351581,0.9570856094360352
