slice_size,avg_time_s,peak_memory_mb
100000,0.010346063999653174,0.09552478790283203
250000,0.026352419003766652,0.23928451538085938
500000,0.05166777966951486,0.48024845123291016
750000,0.07904659033132096,0.7186670303344727
1000000,0.10585528999702849,0.9570407867431641
