pattern_length,n,time_seconds_mean,time_seconds_min,time_seconds_max,peak_memory_mb,matches_found,bitmask_time_ms,bit_operations,state_vectors,implementation
100,13449,0.2913573536032345,0.25663271801022347,0.34329960400646087,0.4680042266845703,13445,0.07700199785176665,201735,2,multi-word
200,13449,0.3918551795009989,0.3629896310012555,0.46143411099910736,0.43672752380371094,12247,0.13301600120030344,390021,4,multi-word
400,13449,0.5276191896016826,0.4065831629995955,0.5845595749997301,0.46437644958496094,13303,0.23187599435914308,672450,7,multi-word
800,13449,0.9122157287041773,0.709620587003883,1.0437494890065864,0.46820640563964844,13445,0.46129200200084597,1237308,13,multi-word
