slice_size,avg_time_s,peak_memory_mb
100000,0.010551732668924766,0.09552478790283203
250000,0.027994768669789966,0.241912841796875
500000,0.05304001333327809,0.4799308776855469
750000,0.08293937533744611,0.7186670303344727
1000000,0.11052547433549383,0.9570856094360352
