pattern_length,n,time_seconds_mean,time_seconds_min,time_seconds_max,peak_memory_mb,matches_found
5,1000000,0.10573606970428955,0.10405621700920165,0.11012443900108337,1.006199836730957,1366
10,1000000,0.1047635082009947,0.10374156999750994,0.10727527500421274,0.953923225402832,3
20,1000000,0.10506288309843512,0.10384797801089007,0.1121334659983404,0.9547319412231445,1
50,1000000,0.10467721289896872,0.10378551699977834,0.10719186101050582,0.953862190246582,1
100,1000000,0.10419893340149429,0.10361240500060376,0.10747174698917661,0.953862190246582,1
200,1000000,0.10409987389866729,0.10372476698830724,0.10624729900155216,0.953862190246582,1
400,1000000,0.10432819759735139,0.10405216099752579,0.10542163500213064,0.953892707824707,1
800,1000000,0.10445043890213128,0.10395318099472206,0.1064942180091748,0.953892707824707,1
