slice_size,avg_time_s,peak_memory_mb
100000,0.01041798566681488,0.09552478790283203
250000,0.02653170933384293,0.23926162719726562
500000,0.051858386665116996,0.4802255630493164
750000,0.07786061767061862,0.7186670303344727
1000000,0.10398981766290187,0.9570856094360352
