pattern_length,n,time_seconds_mean,time_seconds_min,time_seconds_max,peak_memory_mb,matches_found
5,1000000,0.10351282149931648,0.10295416199369356,0.10422305901010986,1.005070686340332,1331
10,1000000,0.10713587289938005,0.10653222299879417,0.10808845399878919,0.9548234939575195,4
20,1000000,0.10763488519878592,0.10735490199294873,0.10862985299900174,0.953862190246582,1
50,1000000,0.10823548760090489,0.10734201199375093,0.11369903100421652,0.953862190246582,1
100,1000000,0.10823014779889491,0.1074655530101154,0.10966234499937855,0.953862190246582,1
200,1000000,0.1064549074973911,0.10435003800375853,0.10870847599289846,0.953862190246582,1
400,1000000,0.10484116819716291,0.10309471799700987,0.11003332599648274,0.953892707824707,1
800,1000000,0.10452251760289073,0.10321606700017583,0.10637877200497314,0.953892707824707,1
