pattern_length,n,time_seconds_mean,time_seconds_min,time_seconds_max,peak_memory_mb,matches_found,bitmask_time_ms,bit_operations,state_vectors,implementation
5,1000000,3.6744403761011197,3.5217377950029913,3.9212889280024683,27.28629493713379,747886,0.010748000931926072,3747886,1,single-word
10,1000000,4.099013104799087,4.030948619998526,4.308878415991785,34.228535652160645,944605,0.011626005289144814,3944605,1,single-word
20,1000000,4.222836069205369,4.087774620013079,4.479954100999748,35.631867027282716,997174,0.012192002031952143,3997174,1,single-word
50,1000000,4.289182977301243,4.110083053004928,5.18206908099819,35.707181739807126,999998,0.019771992811001837,3999998,1,single-word
64,1000000,4.187071033798565,4.144055689990637,4.269742410993786,35.70716800689697,999996,0.02334199962206185,3999996,1,single-word
