pattern_length,n,time_seconds_mean,time_seconds_min,time_seconds_max,peak_memory_mb,matches_found,bitmask_time_ms,bit_operations,state_vectors,implementation
100,1000000,16.81336884929915,13.163786716992036,18.435550651003723,35.70581531524658,999950,0.0811119971331209,15000000,2,multi-word
200,1000000,24.978767570000493,21.300567604994285,28.624586979000014,32.024415016174316,895593,0.14385399117600173,29000000,4,multi-word
400,1000000,40.82008155070216,38.93532522699388,42.63351094399695,35.39066791534424,988145,0.268079005763866,50000000,7,multi-word
800,1000000,69.99649260709847,67.60905300200102,72.35967458698724,35.70316028594971,999845,0.2673699927981943,92000000,13,multi-word
