slice_size,avg_time_s,peak_memory_mb
100000,1.5180743209978875,3.522756894429525
250000,3.2481850673357258,8.867146492004395
500000,6.720673701003155,17.79506015777588
750000,10.165689563335036,27.100808143615723
1000000,15.698789301338062,35.70581531524658
