pattern_length,n,k,time_seconds_mean,time_seconds_min,time_seconds_max,peak_memory_mb,matches_found,bitmask_time_ms,bit_operations,state_vectors,implementation
5,5273,1,0.06672371099848533,0.06492636998882517,0.07071438999264501,0.25723609924316404,3878,0.005754001904278994,64671,2,single-word
10,5273,1,0.07077864370075986,0.06816380900272634,0.07181450301141012,0.3409275054931641,4970,0.00901700695976615,63579,2,single-word
20,5273,1,0.07417010810022476,0.07058561900339555,0.09588379799970426,0.35788307189941404,5260,0.009912997484207153,63289,2,single-word
50,5273,1,0.07129370139882667,0.06966740099596791,0.07234557099582162,0.3586139678955078,5269,0.022072999854572117,63280,2,single-word
64,5273,1,0.06499942290101898,0.05405651300679892,0.07282664800004568,0.35878944396972656,5271,0.018335995264351368,63278,2,single-word
