pattern_length,n,k,time_seconds_mean,time_seconds_min,time_seconds_max,peak_memory_mb,matches_found,bitmask_time_ms,bit_operations,state_vectors,implementation
5,5273,3,0.07378930170089007,0.060759578002034687,0.11810417399101425,0.24650230407714843,3878,0.0061920000007376075,151829,4,single-word
10,5273,3,0.12064912349887891,0.11882722799782641,0.12426489200151991,0.3410800933837891,4970,0.009202005458064377,148553,4,single-word
20,5273,3,0.12053813929815078,0.11903337998955976,0.12143689399817958,0.3580303192138672,5260,0.009221999789588153,147683,4,single-word
50,5273,3,0.1214540899032727,0.1199313980032457,0.12246080799377523,0.35878562927246094,5269,0.023941000108607113,147656,4,single-word
64,5273,3,0.11948358210356673,0.11863311599881854,0.12113686300290283,0.3589801788330078,5271,0.02387900894973427,147650,4,single-word
