slice_size,avg_time_s,peak_memory_mb
100000,0.010442883663927205,0.09552478790283203
250000,0.02732233066732685,0.23928451538085938
500000,0.05319368533673696,0.48024845123291016
750000,0.08038796499992411,0.7186670303344727
1000000,0.10574087732917785,0.9570856094360352
