pattern_length,n,time_seconds_mean,time_seconds_min,time_seconds_max,peak_memory_mb,matches_found,bitmask_time_ms,bit_operations,state_vectors,implementation
5,1000000,2.1249318399000914,2.0408582360105356,2.1891326469922205,27.419472694396973,752891,0.0059810117818415165,3752891,1,single-word
10,1000000,2.385930582796573,2.3771141229954083,2.401431683989358,34.11560916900635,940381,0.006556991138495505,3940381,1,single-word
20,1000000,2.4042850661004196,2.3853821579978103,2.435084059005021,35.606831550598145,996244,0.009029012289829552,3996244,1,single-word
50,1000000,2.435683936698479,2.390419147995999,2.492723212999408,35.7069787979126,999998,0.015184996300376952,3999998,1,single-word
64,1000000,2.4118272738996893,2.392087337997509,2.450029554995126,35.706963539123535,999997,0.018605001969262958,3999997,1,single-word
