pattern_length,n,time_seconds_mean,time_seconds_min,time_seconds_max,peak_memory_mb,matches_found,bitmask_time_ms,bit_operations,state_vectors,implementation
100,1000000,16.488979450099578,15.120553243003087,18.79692113099736,35.70581912994385,999950,0.07964699761942029,15000000,2,multi-word
200,1000000,25.404745515601824,21.579631189000793,28.464742145006312,32.02430820465088,895588,0.13995100744068623,29000000,4,multi-word
400,1000000,40.97107957079716,38.98083638299431,42.61286374500196,35.39077854156494,988146,0.21263198868837208,50000000,7,multi-word
800,1000000,69.6832249204017,67.0520230300026,71.41964470100356,35.703293800354004,999845,0.5289920081850141,92000000,13,multi-word
