slice_size,avg_time_s,peak_memory_mb
100000,0.4735616733329759,3.5144713719685874
250000,1.193110095662026,8.845982551574707
500000,2.144994197995402,17.752686500549316
750000,3.2936191546711293,27.03761386871338
1000000,4.431678847671719,35.62146472930908
