pattern_length,n,k,time_seconds_mean,time_seconds_min,time_seconds_max,peak_memory_mb,matches_found,bitmask_time_ms,bit_operations,state_vectors,implementation
5,100000,2,1.4190090032017906,1.3460766670032172,1.4825333089975175,7.010926246643066,79105,0.007918992196209729,2041790,3,single-word
10,100000,2,2.653728236397728,1.6791664649936138,2.7929820559947984,8.344825172424317,94718,0.01318901195190847,2010564,3,single-word
20,100000,2,1.861817895101558,1.4024218520062277,2.8913595650083153,8.728398323059082,99646,0.017583995941095054,2000708,3,single-word
50,100000,2,2.851270689397643,2.7797897179989377,3.1136568780057132,8.75667667388916,99999,0.034532989957369864,2000002,3,single-word
64,100000,2,2.6459815259993773,1.6097256089997245,3.00997618099791,8.75652027130127,99997,0.03860700235236436,2000006,3,single-word
