slice_size,avg_time_s,peak_memory_mb
100000,0.010324946997570805,0.09552478790283203
250000,0.0263431426671256,0.23928451538085938
500000,0.05173999766702764,0.48024845123291016
750000,0.07788878566255637,0.7186222076416016
1000000,0.10404514766802701,0.9570856094360352
