slice_size,avg_time_s,peak_memory_mb
100000,0.01045347399970827,0.09552478790283203
250000,0.026697200334941346,0.23926162719726562
500000,0.05250318133524464,0.4802255630493164
750000,0.08032189199972588,0.7186670303344727
1000000,0.1058010033351214,0.9570856094360352
