pattern_length,n,time_seconds_mean,time_seconds_min,time_seconds_max,peak_memory_mb,matches_found
5,1000000,0.11715409819735215,0.11007955599052366,0.12994155699561816,0.984105110168457,778
10,1000000,0.11723278160061454,0.10838112099736463,0.1280939089920139,0.9547319412231445,2
20,1000000,0.1240249862006749,0.113273096998455,0.17715050900005735,0.953862190246582,1
50,1000000,0.11628971789905336,0.1081035620009061,0.1315756449912442,0.953862190246582,1
100,1000000,0.1120876645014505,0.10821932999533601,0.12257088700425811,0.9547319412231445,1
200,1000000,0.11560099240159616,0.10809938500460703,0.13786344100662973,0.953862190246582,1
400,1000000,0.11369672389846527,0.10805816799984314,0.14032430198858492,0.953892707824707,1
800,1000000,0.1123944285995094,0.10829522099811584,0.12396192199958023,0.9547319412231445,1
