slice_size,avg_time_s,peak_memory_mb
100000,0.010553210668149404,0.09552478790283203
250000,0.027018331670357536,0.23928451538085938
500000,0.05736217066684427,0.48020362854003906
750000,0.08498212633033593,0.7186670303344727
1000000,0.11518060499899245,0.9570856094360352
