slice_size,avg_time_s,peak_memory_mb
100000,0.010332633668440394,0.09552478790283203
250000,0.026142031667404808,0.23926162719726562
500000,0.05165308166760951,0.4802255630493164
750000,0.07794063066830859,0.7185993194580078
1000000,0.10337588066371002,0.9570178985595703
