slice_size,avg_time_s,peak_memory_mb
100000,0.01028871200105641,0.09552478790283203
250000,0.026581952333799563,0.23928451538085938
500000,0.051733388667344116,0.48024845123291016
750000,0.07723997200082522,0.7186670303344727
1000000,0.10353220433656436,0.9570341110229492
