pattern_length,n,time_seconds_mean,time_seconds_min,time_seconds_max,peak_memory_mb,matches_found,bitmask_time_ms,bit_operations,state_vectors,implementation
100,10240,0.1712527249022969,0.16069522300676908,0.21208469300472643,0.3575868606567383,10236,0.07019599433988333,153600,2,multi-word
200,10240,0.29936775519890946,0.254371989009087,0.3805153639987111,0.3256044387817383,9353,0.10627599840518087,296960,4,multi-word
400,10240,0.43065253470558673,0.37193091301014647,0.5076268730044831,0.3545961380004883,10116,0.23366499226540327,512000,7,multi-word
800,10240,0.7579099815993686,0.6221374029992148,0.8575170469994191,0.3576822280883789,10235,0.48638299631420523,942080,13,multi-word
