slice_size,avg_time_s,peak_memory_mb
100000,0.010292177670635283,0.09552478790283203
250000,0.026105705333369162,0.23987865447998047
500000,0.05213320233451668,0.4802255630493164
750000,0.07732152366952505,0.7186670303344727
1000000,0.10318652933347039,0.9570856094360352
