slice_size,avg_time_s,peak_memory_mb
100000,0.01044923300408603,0.09552478790283203
250000,0.026446558670916904,0.23979473114013672
500000,0.05385789999854751,0.48024845123291016
750000,0.07904619666805957,0.7186670303344727
1000000,0.104583130669198,0.9570856094360352
