pattern_length,n,time_seconds_mean,time_seconds_min,time_seconds_max,peak_memory_mb,matches_found,bitmask_time_ms,bit_operations,state_vectors,implementation
5,15358,0.03449686789972475,0.033323732001008466,0.03963978499814402,0.4123373031616211,11661,0.003921988536603749,57735,1,single-word
10,15358,0.042898117298318536,0.04117802300606854,0.04442389999167062,0.511012077331543,14490,0.008162998710758984,60564,1,single-word
20,15358,0.07320953450107481,0.054194575001019984,0.07946330499544274,0.5470037460327148,15313,0.010607996955513954,61387,1,single-word
50,15358,0.07962621520127869,0.07806960899324622,0.08142522700654808,0.5481290817260742,15355,0.01648601028136909,61429,1,single-word
64,15358,0.08766683009889675,0.07925215299474075,0.1134834810072789,0.5480794906616211,15353,0.02337699697818607,61427,1,single-word
