pattern_length,n,time_seconds_mean,time_seconds_min,time_seconds_max,peak_memory_mb,matches_found
5,1000000,0.10361519949947251,0.1033838480070699,0.10383095999713987,1.013340950012207,1555
10,1000000,0.10336567999911495,0.10314971600018907,0.10380429899669252,0.953862190246582,1
20,1000000,0.10333259699837072,0.10310771600052249,0.1036073569994187,0.953862190246582,1
50,1000000,0.10347748339845567,0.10313712099741679,0.10395304799021687,0.9547319412231445,1
100,1000000,0.10371022939943941,0.10315681800420862,0.10601624399714638,0.953862190246582,1
200,1000000,0.1035120027983794,0.10317248699720949,0.10425031799240969,0.953862190246582,1
400,1000000,0.10401058629940962,0.10353075200691819,0.10542104199703317,0.953892707824707,1
800,1000000,0.10406663709873101,0.10358204699878115,0.10584631199890282,0.953892707824707,1
