slice_size,avg_time_s,peak_memory_mb
100000,0.010745550665888004,0.09552478790283203
250000,0.02769683200070479,0.23928451538085938
500000,0.05388785800217496,0.4802255630493164
750000,0.08118901700072456,0.7186670303344727
1000000,0.1084688553334369,0.9570856094360352
