pattern_length,n,time_seconds_mean,time_seconds_min,time_seconds_max,peak_memory_mb,matches_found,bitmask_time_ms,bit_operations,state_vectors,implementation
5,10240,0.04364251189981587,0.04302503899089061,0.044984869004110806,0.2750673294067383,7726,0.006429996574297547,38446,1,single-word
10,10240,0.04679546669940464,0.028407949997927062,0.051747489007539116,0.3415689468383789,9622,0.004466986865736544,40342,1,single-word
20,10240,0.02879601969907526,0.027881821006303653,0.03032798999629449,0.3564157485961914,10194,0.005813009920530021,40914,1,single-word
50,10240,0.02855750419839751,0.0276956949965097,0.029883816998335533,0.3574686050415039,10236,0.008472998160868883,40956,1,single-word
64,10240,0.02875782149785664,0.027734133997000754,0.031053466998855583,0.3574533462524414,10235,0.017174010281451046,40955,1,single-word
