slice_size,avg_time_s,peak_memory_mb
100000,1.509982408329961,3.5229514439900718
250000,3.206991787670025,8.867226600646973
500000,7.077049069329708,17.79503345489502
750000,10.406307279331182,27.100712776184082
1000000,16.360843020670774,35.705647468566895
