pattern_length,n,time_seconds_mean,time_seconds_min,time_seconds_max,peak_memory_mb,matches_found,bitmask_time_ms,bit_operations,state_vectors,implementation
5,7580,0.027050135799800045,0.02600003698898945,0.032906074993661605,0.2113973617553711,5955,0.0045800115913152695,28695,1,single-word
10,7580,0.030998602701583878,0.030656450995593332,0.03203903100802563,0.24758625030517578,7112,0.004483998054638505,29852,1,single-word
20,7580,0.03126445439993404,0.030858689002343453,0.03226097200240474,0.2663431167602539,7560,0.008980001439340413,30300,1,single-word
50,7580,0.03209593310020864,0.03126676099782344,0.03603169400594197,0.26683521270751953,7578,0.016538004274480045,30318,1,single-word
64,7580,0.03630742559907958,0.031412689000717364,0.05059017399617005,0.26681995391845703,7577,0.019190003513358533,30317,1,single-word
