slice_size,avg_time_s,peak_memory_mb
100000,0.8960436356622571,3.5148681004842124
250000,2.058511441330969,8.848172187805176
500000,4.441258647328747,17.758694648742676
750000,5.833463861005536,27.046226183573406
1000000,7.895583257670903,35.63152281443278
