pattern_length,n,k,time_seconds_mean,time_seconds_min,time_seconds_max,peak_memory_mb,matches_found,bitmask_time_ms,bit_operations,state_vectors,implementation
5,100000,2,2.6877182780997826,2.651828365997062,2.7113992889935616,6.665458106994629,75731,0.010318995919078588,2048538,3,single-word
10,100000,2,1.4630172765988392,1.3996071299916366,1.5385669930110453,8.309611701965332,94281,0.009480994776822627,2011438,3,single-word
20,100000,2,1.6154917297040812,1.4362610579992179,2.304127965006046,8.727410316467285,99634,0.01738300488796085,2000732,3,single-word
50,100000,2,2.1173443231964484,1.4228103200002806,2.8818429759994615,8.756489753723145,99997,0.019623999833129346,2000006,3,single-word
64,100000,2,1.4854869229980978,1.4330503840028541,1.5876343179988908,8.756436347961426,99996,0.021639003534801304,2000008,3,single-word
