slice_size,avg_time_s,peak_memory_mb
100000,0.011015588665031828,0.09552478790283203
250000,0.02736413433740381,0.23928451538085938
500000,0.0546798983317179,0.48024845123291016
750000,0.08140911599912215,0.7186670303344727
1000000,0.1077497013369187,0.9570856094360352
