slice_size,avg_time_s,peak_memory_mb
100000,0.0106109176655688,0.09552478790283203
250000,0.026748073330963962,0.23979473114013672
500000,0.05300506366378007,0.4802255630493164
750000,0.07915749633199691,0.7186670303344727
1000000,0.1056033256657732,0.9570856094360352
