slice_size,avg_time_s,peak_memory_mb
100000,0.010319314998923801,0.09552478790283203
250000,0.02649880633301412,0.23928451538085938
500000,0.0528432923310902,0.48024845123291016
750000,0.07879613066810028,0.7186670303344727
1000000,0.1038414706660357,0.9570856094360352
