slice_size,avg_time_s,peak_memory_mb
100000,0.010632673001964577,0.09552478790283203
250000,0.02703991966457882,0.23926162719726562
500000,0.05305236833616315,0.4802255630493164
750000,0.0791467223316431,0.7186670303344727
1000000,0.10690850866376422,0.9570856094360352
