pattern_length,n,time_seconds_mean,time_seconds_min,time_seconds_max,peak_memory_mb,matches_found,bitmask_time_ms,bit_operations,state_vectors,implementation
5,1000000,7.522941630496644,6.644902170999558,7.922426505989279,27.3302734375,749555,0.011387004633434117,3749555,1,single-word
10,1000000,8.732122634899861,8.19819469700451,9.108625049993861,34.12526111602783,940737,0.013870987459085882,3940737,1,single-word
20,1000000,8.91209777199838,8.73103971099772,9.251279645992327,35.59978351593018,995963,0.018441991414874792,3995963,1,single-word
50,1000000,8.86729019129707,8.333258906000992,9.33184201498807,35.7074369430542,999996,0.03356100933160633,3999996,1,single-word
64,1000000,8.930118218401912,8.464846796006896,9.552257087008911,35.70742282867432,999998,0.04237100074533373,3999998,1,single-word
