slice_size,avg_time_s,peak_memory_mb
100000,0.8893799636668215,3.5124381383260093
250000,2.2325233019995117,8.84114933013916
500000,4.397802967000946,17.742539405822754
750000,6.6312118753364,27.02217960357666
1000000,8.69015481233267,35.59975528717041
