pattern_length,n,time_seconds_mean,time_seconds_min,time_seconds_max,peak_memory_mb,matches_found,bitmask_time_ms,bit_operations,state_vectors,implementation
100,12880,0.184445805400901,0.1628769469971303,0.23930102499434724,0.45229434967041016,12877,0.062166000134311616,193200,2,multi-word
200,12880,0.239359441002307,0.17336959901149385,0.35862601100234315,0.41034412384033203,11711,0.05853599577676505,373520,4,multi-word
400,12880,0.419917521699972,0.28446146500937175,0.5415528370067477,0.44850635528564453,12731,0.18228500266559422,644000,7,multi-word
800,12880,0.7790351171017391,0.6969959090056363,0.9298306340060662,0.45241641998291016,12875,0.4076100012753159,1184960,13,multi-word
