slice_size,avg_time_s,peak_memory_mb
100000,1.6238983466707093,3.522679328918457
250000,4.288652639006614,8.867386817932129
500000,7.960056263667259,17.795273780822754
750000,12.383554130331808,27.10122013092041
1000000,16.568233308333827,35.70612812042236
