slice_size,avg_time_s,peak_memory_mb
100000,0.010638582001168592,0.09552478790283203
250000,0.028214690333697945,0.24182987213134766
500000,0.05563399600214325,0.4799308776855469
750000,0.0847156023325321,0.7186670303344727
1000000,0.10959563700210613,0.9570856094360352
