pattern_length,n,time_seconds_mean,time_seconds_min,time_seconds_max,peak_memory_mb,matches_found,bitmask_time_ms,bit_operations,state_vectors,implementation
100,1000000,16.65310267379682,13.73321106399817,18.58185042400146,35.70639514923096,999974,0.0797420070739463,15000000,2,multi-word
200,1000000,25.211595527302414,22.854991658998188,28.351739555000677,32.00542163848877,894885,0.13911598944105208,29000000,4,multi-word
400,1000000,40.78304425819952,38.92094185799942,42.26382325399027,35.399746894836426,988484,0.27602299815043807,50000000,7,multi-word
800,1000000,69.74175508960033,68.82477208100318,70.66242122599215,35.70451831817627,999897,0.5456760118249804,92000000,13,multi-word
