slice_size,avg_time_s,peak_memory_mb
100000,1.4488927526690532,3.5229438145955405
250000,3.343691559998357,8.867474555969238
500000,6.933544311332905,17.79542636871338
750000,10.36237654100114,27.101445198059082
1000000,15.501700716335714,35.70639514923096
