slice_size,avg_time_s,peak_memory_mb
100000,0.010269132665901756,0.09552478790283203
250000,0.0262871659991409,0.23928451538085938
500000,0.051391562999924645,0.48024845123291016
750000,0.07761660233275809,0.7186670303344727
1000000,0.10281298633102172,0.9570856094360352
