slice_size,avg_time_s,peak_memory_mb
100000,0.010340447668568231,0.09552478790283203
250000,0.026640014334892232,0.23928451538085938
500000,0.05230786599956142,0.48024845123291016
750000,0.07857411833538208,0.7186222076416016
1000000,0.10320578966639005,0.9570856094360352
