slice_size,avg_time_s,peak_memory_mb
100000,0.01036941833444871,0.09552478790283203
250000,0.026546096662059426,0.23926162719726562
500000,0.05218056766898371,0.4802255630493164
750000,0.0777128823295546,0.7186670303344727
1000000,0.10360279933471854,0.9570856094360352
