pattern_length,n,k,time_seconds_mean,time_seconds_min,time_seconds_max,peak_memory_mb,matches_found,bitmask_time_ms,bit_operations,state_vectors,implementation
5,100000,2,2.702243746400927,2.6406903200113447,2.8144699510012288,6.613894844055176,75087,0.010135001502931118,2049826,3,single-word
10,100000,2,2.110464482998941,1.4157680369971786,2.8381400830112398,8.309825325012207,94284,0.009470997611060739,2011432,3,single-word
20,100000,2,1.4894931560003897,1.4196243670012336,1.5842952560051344,8.7284517288208,99647,0.010905001545324922,2000706,3,single-word
50,100000,2,1.581355434798752,1.450717286003055,1.7519365490006749,8.756569862365723,99998,0.019175000488758087,2000004,3,single-word
64,100000,2,1.605986430302437,1.431929543003207,2.4739889460033737,8.756596565246582,99998,0.020831997971981764,2000004,3,single-word
