pattern_length,n,time_seconds_mean,time_seconds_min,time_seconds_max,peak_memory_mb,matches_found,bitmask_time_ms,bit_operations,state_vectors,implementation
5,100000,0.2599326523006312,0.22966529500263277,0.36386767799558584,2.693779945373535,74881,0.006247006240300834,374881,1,single-word
10,100000,0.28471917229908283,0.2559960799990222,0.3402457670017611,3.3758249282836914,94482,0.006657995982095599,394482,1,single-word
20,100000,0.3291560701967683,0.2985880279884441,0.45819516899064183,3.514573097229004,99696,0.008454997441731393,399696,1,single-word
50,100000,0.2707663393011899,0.26490925399411935,0.2980600169976242,3.5226221084594727,99998,0.011165990144945681,399998,1,single-word
64,100000,0.2955290177022107,0.26693521199922543,0.34367795300204307,3.522580146789551,99996,0.01645198790356517,399996,1,single-word
