pattern_length,n,time_seconds_mean,time_seconds_min,time_seconds_max,peak_memory_mb,matches_found
5,1000000,0.10448759959981543,0.10423100099433213,0.10490394999214914,0.981816291809082,728
10,1000000,0.10416264719970059,0.10400738500175066,0.10445184800482821,0.953923225402832,3
20,1000000,0.10531991250172723,0.10397392600134481,0.1095106080028927,0.953862190246582,1
50,1000000,0.10409207360062282,0.10383696499047801,0.10436537199711893,0.953862190246582,1
100,1000000,0.10491947610134958,0.10378384700743482,0.11010722100036219,0.953862190246582,1
200,1000000,0.1040241592010716,0.10375959599332418,0.10476913599995896,0.953862190246582,1
400,1000000,0.10447449109924492,0.10416185400390532,0.10497758300334681,0.9547319412231445,1
800,1000000,0.10442730559880146,0.10420711200276855,0.10465985898918007,0.953892707824707,1
