slice_size,avg_time_s,peak_memory_mb
100000,0.010518887667179419,0.09552478790283203
250000,0.02685415166585396,0.23928451538085938
500000,0.05667579533474054,0.48024845123291016
750000,0.08309122966602445,0.7186670303344727
1000000,0.10729187333587713,0.9570856094360352
