slice_size,avg_time_s,peak_memory_mb
100000,0.010539516331239914,0.09552478790283203
250000,0.02883997432945762,0.23973369598388672
500000,0.053080238333980866,0.48024845123291016
750000,0.0791759523320555,0.7186670303344727
1000000,0.10483560166418708,0.9570856094360352
