slice_size,avg_time_s,peak_memory_mb
100000,0.010974741337122396,0.09552478790283203
250000,0.02569754233506198,0.24189186096191406
500000,0.051416641998609215,0.4799308776855469
750000,0.07856337633468986,0.7186670303344727
1000000,0.07857196933279435,0.7257194519042969
