slice_size,avg_time_s,peak_memory_mb
100000,0.010291138668738617,0.09552478790283203
250000,0.026680815669048268,0.23928451538085938
500000,0.05196196566491077,0.48024845123291016
750000,0.07817207399542288,0.7186670303344727
1000000,0.10381007466639858,0.9570856094360352
