slice_size,avg_time_s,peak_memory_mb
100000,0.010313094001806652,0.09552478790283203
250000,0.02609384700190276,0.23979473114013672
500000,0.05164825233320395,0.48024845123291016
750000,0.08171921399965261,0.7186670303344727
1000000,0.10383096100122202,0.9570856094360352
