slice_size,avg_time_s,peak_memory_mb
100000,0.010621426001307555,0.09552478790283203
250000,0.027024843002436683,0.23928451538085938
500000,0.055112605667090975,0.48024845123291016
750000,0.07950170899857767,0.7186670303344727
1000000,0.10746261766568448,0.9570407867431641
