slice_size,avg_time_s,peak_memory_mb
100000,0.010269782670851177,0.09552478790283203
250000,0.026348389335907996,0.23926162719726562
500000,0.0513035179998648,0.4802255630493164
750000,0.07755031266424339,0.7186670303344727
1000000,0.10384870100339565,0.9570407867431641
