slice_size,avg_time_s,peak_memory_mb
100000,0.01061039200188437,0.09552478790283203
250000,0.027020868335966952,0.23979473114013672
500000,0.05300533199624624,0.48024845123291016
750000,0.07848303466744255,0.7186670303344727
1000000,0.10517200832934274,0.9570856094360352
