slice_size,avg_time_s,peak_memory_mb
100000,0.010320527668227442,0.09552478790283203
250000,0.027467057666702505,0.23926162719726562
500000,0.05241825966610728,0.4802255630493164
750000,0.07729101666579179,0.7186670303344727
1000000,0.10319139166676905,0.9570856094360352
