pattern_length,n,time_seconds_mean,time_seconds_min,time_seconds_max,peak_memory_mb,matches_found,bitmask_time_ms,bit_operations,state_vectors,implementation
5,100000,0.2801396270020632,0.21952624400728382,0.4431595920032123,2.777279853820801,78027,0.00801699934527278,378027,1,single-word
10,100000,0.26189106599922524,0.25330816900532227,0.27394348999951035,3.3781747817993164,94573,0.008264003554359078,394573,1,single-word
20,100000,0.2662137648992939,0.25733508699340746,0.2834440159931546,3.515213966369629,99720,0.009997005690820515,399720,1,single-word
50,100000,0.27419189869688126,0.2621978289971594,0.33892393099085893,3.5225419998168945,99995,0.012869000784121454,399995,1,single-word
64,100000,0.2801915668998845,0.26395667099859565,0.3347061410022434,3.522580146789551,99996,0.018961000023409724,399996,1,single-word
