pattern_length,n,k,time_seconds_mean,time_seconds_min,time_seconds_max,peak_memory_mb,matches_found,bitmask_time_ms,bit_operations,state_vectors,implementation
5,100000,3,1.6985065031025441,1.6542160130047705,1.7929471870011184,6.597709846496582,74881,0.00727699080016464,2875357,4,single-word
10,100000,3,1.7779572332990938,1.7379303549969336,1.9027316760038957,8.325908088684082,94482,0.010738993296399713,2816554,4,single-word
20,100000,3,1.9060537705023308,1.754249086996424,2.1474300190020585,8.732438087463379,99696,0.009812007192522287,2800912,4,single-word
50,100000,3,1.8355018928996287,1.7273293750040466,1.9900048589915968,8.756638526916504,99998,0.027151007088832557,2800006,4,single-word
64,100000,3,1.737604754799395,1.7132326290011406,1.7704876369971316,8.756512641906738,99996,0.020633990061469376,2800012,4,single-word
