slice_size,avg_time_s,peak_memory_mb
100000,0.011105906664549062,0.09552478790283203
250000,0.02838669366610702,0.24182987213134766
500000,0.056365318334428594,0.4799308776855469
750000,0.0841181466676062,0.7186670303344727
1000000,0.1323941869971653,0.9570856094360352
